Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product, Price_per_Unit ,Units_Sold, Total_Sales , Operating_Profit ,Sales_Method
Kohls,1189833,2021-05-19,West,California,Los Angeles,Mens Street Footwear,49,231,11319,5660,Online
Kohls,1189833,2021-05-20,West,California,Los Angeles,Mens Athletic Footwear,54,215,11610,4412,Online
Kohls,1189833,2021-05-21,West,California,Los Angeles,Womens Street Footwear,47,169,7943,3972,Online
Kohls,1189833,2021-05-22,West,California,Los Angeles,Womens Athletic Footwear,47,176,8272,3722,Online
Kohls,1189833,2021-05-23,West,California,Los Angeles,Mens Apparel,55,174,9570,6603,Online
Kohls,1189833,2021-05-24,West,California,Los Angeles,Womens Apparel,59,189,11151,3791,Online
Kohls,1189833,2021-05-25,West,California,Los Angeles,Mens Street Footwear,49,225,11025,5623,Online
Kohls,1189833,2021-05-26,West,California,Los Angeles,Mens Athletic Footwear,50,243,12150,4617,Online
Kohls,1189833,2021-05-27,West,California,Los Angeles,Womens Street Footwear,46,182,8372,4521,Online
Kohls,1189833,2021-05-28,West,California,Los Angeles,Womens Athletic Footwear,49,210,10290,5145,Online
Kohls,1189833,2021-05-29,West,California,Los Angeles,Mens Apparel,55,156,8580,5577,Online
Kohls,1189833,2021-05-30,West,California,Los Angeles,Womens Apparel,59,196,11564,4047,Online
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Mens Street Footwear,44,124,5456,2837,Online
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Mens Athletic Footwear,41,77,3157,1452,Online
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Womens Street Footwear,32,83,2656,1248,Online
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Womens Athletic Footwear,37,34,1258,654,Online
Foot Locker,1185732,2021-06-04,Midwest,Illinois,Chicago,Mens Apparel,53,47,2491,1221,Online
Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Womens Apparel,41,69,2829,1697,Online
Foot Locker,1185732,2021-06-06,Midwest,Illinois,Chicago,Mens Street Footwear,44,158,6952,3546,Online
Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,Mens Athletic Footwear,43,51,2193,1031,Online
Foot Locker,1185732,2021-06-08,Midwest,Illinois,Chicago,Womens Street Footwear,32,61,1952,898,Online
Foot Locker,1185732,2021-06-09,Midwest,Illinois,Chicago,Womens Athletic Footwear,39,28,1092,579,Online
Foot Locker,1185732,2021-06-10,Midwest,Illinois,Chicago,Mens Apparel,50,44,2200,1034,Online
Foot Locker,1185732,2021-06-11,Midwest,Illinois,Chicago,Womens Apparel,43,77,3311,2152,Online
Foot Locker,1185732,2021-06-12,Midwest,Illinois,Chicago,Mens Street Footwear,47,144,6768,3722,Online
Foot Locker,1185732,2021-06-13,Midwest,Illinois,Chicago,Mens Athletic Footwear,46,60,2760,1325,Online
Foot Locker,1185732,2021-06-14,Midwest,Illinois,Chicago,Womens Street Footwear,37,68,2516,1132,Online
Foot Locker,1185732,2021-06-15,Midwest,Illinois,Chicago,Womens Athletic Footwear,41,19,779,413,Online
Foot Locker,1185732,2021-06-16,Midwest,Illinois,Chicago,Mens Apparel,56,38,2128,1000,Online
Foot Locker,1185732,2021-06-17,Midwest,Illinois,Chicago,Womens Apparel,45,63,2835,1786,Online
Foot Locker,1185732,2021-06-18,Midwest,Illinois,Chicago,Mens Street Footwear,48,122,5856,3045,Online
Foot Locker,1185732,2021-06-19,Midwest,Illinois,Chicago,Mens Athletic Footwear,48,44,2112,972,Online
Foot Locker,1185732,2021-06-20,Midwest,Illinois,Chicago,Womens Street Footwear,36,42,1512,726,Online
Foot Locker,1185732,2021-06-21,Midwest,Illinois,Chicago,Womens Athletic Footwear,44,20,880,440,Online
Foot Locker,1185732,2021-06-22,Midwest,Illinois,Chicago,Mens Apparel,54,28,1512,711,Online
Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Womens Apparel,49,65,3185,1911,Online
Foot Locker,1185732,2021-06-24,Midwest,Illinois,Chicago,Mens Street Footwear,58,134,7772,4197,Online
Foot Locker,1185732,2021-06-25,Midwest,Illinois,Chicago,Mens Athletic Footwear,53,54,2862,1288,Online
Foot Locker,1185732,2021-06-26,Midwest,Illinois,Chicago,Womens Street Footwear,49,44,2156,992,Online
Foot Locker,1185732,2021-06-27,Midwest,Illinois,Chicago,Womens Athletic Footwear,48,28,1344,712,Online
Foot Locker,1185732,2021-06-28,Midwest,Illinois,Chicago,Mens Apparel,59,35,2065,950,Online
Foot Locker,1185732,2021-06-29,Midwest,Illinois,Chicago,Womens Apparel,64,63,4032,2419,Online
Foot Locker,1185732,2021-06-30,Midwest,Illinois,Chicago,Mens Street Footwear,46,135,6210,3416,Online
Foot Locker,1185732,2021-07-01,Midwest,Illinois,Chicago,Mens Athletic Footwear,43,63,2709,1219,Online
Foot Locker,1185732,2021-07-02,Midwest,Illinois,Chicago,Womens Street Footwear,39,54,2106,948,Online
Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,Womens Athletic Footwear,38,47,1786,947,Online
Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,Mens Apparel,46,51,2346,1173,Online
Foot Locker,1185732,2021-07-05,Midwest,Illinois,Chicago,Womens Apparel,51,105,5355,3374,Online
Foot Locker,1185732,2021-07-06,Midwest,Illinois,Chicago,Mens Street Footwear,47,161,7567,3935,Online
Foot Locker,1185732,2021-07-07,Midwest,Illinois,Chicago,Mens Athletic Footwear,43,81,3483,1567,Online
Foot Locker,1185732,2021-07-08,Midwest,Illinois,Chicago,Womens Street Footwear,36,65,2340,1053,Online
Foot Locker,1185732,2021-07-09,Midwest,Illinois,Chicago,Womens Athletic Footwear,39,50,1950,1053,Online
Foot Locker,1185732,2021-07-10,Midwest,Illinois,Chicago,Mens Apparel,47,56,2632,1211,Online
Foot Locker,1185732,2021-07-11,Midwest,Illinois,Chicago,Womens Apparel,54,120,6480,3953,Online
Foot Locker,1185732,2021-07-12,Midwest,Illinois,Chicago,Mens Street Footwear,49,149,7301,3724,Online
Foot Locker,1185732,2021-07-13,Midwest,Illinois,Chicago,Mens Athletic Footwear,41,94,3854,1773,Online
Foot Locker,1185732,2021-07-14,Midwest,Illinois,Chicago,Womens Street Footwear,38,75,2850,1397,Online
Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Womens Athletic Footwear,37,63,2331,1166,Online
Foot Locker,1185732,2021-07-16,Midwest,Illinois,Chicago,Mens Apparel,49,50,2450,1225,Online
Foot Locker,1185732,2021-07-17,Midwest,Illinois,Chicago,Womens Apparel,50,94,4700,3055,Online
Foot Locker,1185732,2021-07-18,Midwest,Illinois,Chicago,Mens Street Footwear,47,135,6345,3173,Online
Foot Locker,1185732,2021-07-19,Midwest,Illinois,Chicago,Mens Athletic Footwear,41,84,3444,1688,Online
Foot Locker,1185732,2021-07-20,Midwest,Illinois,Chicago,Womens Street Footwear,36,60,2160,1015,Online
Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Womens Athletic Footwear,36,44,1584,840,Online
Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,Mens Apparel,49,49,2401,1104,Online
Foot Locker,1185732,2021-07-23,Midwest,Illinois,Chicago,Womens Apparel,53,73,3869,2476,Online
Foot Locker,1185732,2021-07-24,Midwest,Illinois,Chicago,Mens Street Footwear,56,115,6440,3542,Online
Foot Locker,1185732,2021-07-25,Midwest,Illinois,Chicago,Mens Athletic Footwear,49,75,3675,1801,Online
Foot Locker,1185732,2021-07-26,Midwest,Illinois,Chicago,Womens Street Footwear,48,39,1872,842,Online
Foot Locker,1185732,2021-07-27,Midwest,Illinois,Chicago,Womens Athletic Footwear,47,33,1551,791,Online
Foot Locker,1185732,2021-07-28,Midwest,Illinois,Chicago,Mens Apparel,56,33,1848,869,Online
Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Womens Apparel,60,65,3900,2340,Online
Foot Locker,1185732,2021-07-30,Midwest,Illinois,Chicago,Mens Street Footwear,55,112,6160,3326,Online
Foot Locker,1185732,2021-07-31,Midwest,Illinois,Chicago,Mens Athletic Footwear,46,65,2990,1405,Online
Foot Locker,1185732,2021-08-01,Midwest,Illinois,Chicago,Womens Street Footwear,48,49,2352,1105,Online
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Womens Athletic Footwear,46,53,2438,1292,Online
Foot Locker,1185732,2021-08-03,Midwest,Illinois,Chicago,Mens Apparel,56,41,2296,1148,Online
Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Womens Apparel,61,65,3965,2379,Online
Foot Locker,1185732,2021-08-05,Midwest,Illinois,Chicago,Mens Street Footwear,57,150,8550,4703,Online
Foot Locker,1185732,2021-08-06,Midwest,Illinois,Chicago,Mens Athletic Footwear,46,75,3450,1656,Online
Foot Locker,1185732,2021-08-07,Midwest,Illinois,Chicago,Womens Street Footwear,46,75,3450,1691,Online
Foot Locker,1185732,2021-08-08,Midwest,Illinois,Chicago,Womens Athletic Footwear,49,54,2646,1402,Online
Foot Locker,1185732,2021-08-09,Midwest,Illinois,Chicago,Mens Apparel,59,58,3422,1540,Online
Foot Locker,1185732,2021-08-10,Midwest,Illinois,Chicago,Womens Apparel,64,81,5184,3266,Online
Sports Direct,1197831,2021-08-11,Midwest,Illinois,Chicago,Mens Street Footwear,20,189,3780,1512,Online
Sports Direct,1197831,2021-08-12,Midwest,Illinois,Chicago,Mens Athletic Footwear,28,196,5488,2195,Online
Sports Direct,1197831,2021-08-13,Midwest,Illinois,Chicago,Womens Street Footwear,27,158,4266,1749,Online
Sports Direct,1197831,2021-08-14,Midwest,Illinois,Chicago,Womens Athletic Footwear,34,152,5168,2636,Online
Sports Direct,1197831,2021-08-15,South,Texas,Dallas,Mens Apparel,37,94,3478,1217,Online
Sports Direct,1197831,2021-08-16,South,Texas,Dallas,Womens Apparel,33,147,4851,2668,Online
Sports Direct,1197831,2021-08-17,South,Texas,Dallas,Mens Street Footwear,23,176,4048,1741,Online
Sports Direct,1197831,2021-08-18,South,Texas,Dallas,Mens Athletic Footwear,32,163,5216,2086,Online
Sports Direct,1197831,2021-08-19,South,Texas,Dallas,Womens Street Footwear,34,119,4046,1740,Online
Sports Direct,1197831,2021-08-20,South,Texas,Dallas,Womens Athletic Footwear,32,128,4096,2171,Online
Sports Direct,1197831,2021-08-21,South,Texas,Dallas,Mens Apparel,38,75,2850,998,Online
Sports Direct,1197831,2021-08-22,South,Texas,Dallas,Womens Apparel,32,140,4480,2509,Online
Sports Direct,1197831,2021-08-23,South,Texas,Dallas,Mens Street Footwear,29,182,5278,2639,Online
Sports Direct,1197831,2021-08-24,South,Texas,Dallas,Mens Athletic Footwear,39,169,6591,3296,Online
Sports Direct,1197831,2021-08-25,South,Texas,Dallas,Womens Street Footwear,28,145,4060,1908,Online
Sports Direct,1197831,2021-08-26,South,Texas,Dallas,Womens Athletic Footwear,32,116,3712,2116,Online
Sports Direct,1197831,2021-08-27,South,Texas,Dallas,Mens Apparel,38,81,3078,1385,Online
Sports Direct,1197831,2021-08-28,South,Texas,Dallas,Womens Apparel,32,135,4320,2722,Online
Sports Direct,1197831,2021-08-29,South,Texas,Dallas,Mens Street Footwear,18,182,3276,1474,Online
Sports Direct,1197831,2021-08-30,South,Texas,Dallas,Mens Athletic Footwear,28,175,4900,2352,Online
Sports Direct,1197831,2021-08-31,South,Texas,Dallas,Womens Street Footwear,25,152,3800,1862,Online
Sports Direct,1197831,2021-09-01,South,Texas,Dallas,Womens Athletic Footwear,29,128,3712,2190,Online
Sports Direct,1197831,2021-09-02,South,Texas,Dallas,Mens Apparel,34,85,2890,1156,Online
Sports Direct,1197831,2021-09-03,South,Texas,Dallas,Womens Apparel,29,156,4524,2805,Online
Sports Direct,1197831,2021-09-04,South,Texas,Dallas,Mens Street Footwear,19,195,3705,1853,Online
Sports Direct,1197831,2021-09-05,South,Texas,Dallas,Mens Athletic Footwear,29,194,5626,2757,Online
Sports Direct,1197831,2021-09-06,South,Texas,Dallas,Womens Street Footwear,24,175,4200,1974,Online
Sports Direct,1197831,2021-09-07,South,Texas,Dallas,Womens Athletic Footwear,34,154,5236,3142,Online
Sports Direct,1197831,2021-09-08,South,Texas,Dallas,Mens Apparel,49,131,6419,2889,Online
Sports Direct,1197831,2021-09-09,South,Texas,Dallas,Womens Apparel,43,224,9632,6261,Online
Sports Direct,1197831,2021-09-10,South,Texas,Dallas,Mens Street Footwear,41,224,9184,4133,Online
Sports Direct,1197831,2021-09-11,South,Texas,Dallas,Mens Athletic Footwear,49,200,9800,4704,Online
Sports Direct,1197831,2021-09-12,South,Texas,Dallas,Womens Street Footwear,44,176,7744,3640,Online
Sports Direct,1197831,2021-09-13,South,Texas,Dallas,Womens Athletic Footwear,43,174,7482,4115,Online
Sports Direct,1197831,2021-09-14,South,Texas,Dallas,Mens Apparel,45,145,6525,2806,Online
Sports Direct,1197831,2021-09-15,South,Texas,Dallas,Womens Apparel,53,263,13939,8782,Online
Sports Direct,1197831,2021-09-16,South,Texas,Dallas,Mens Street Footwear,41,231,9471,4925,Online
Sports Direct,1197831,2021-09-17,South,Texas,Dallas,Mens Athletic Footwear,48,215,10320,5573,Online
Sports Direct,1197831,2021-09-18,South,Texas,Dallas,Womens Street Footwear,44,254,11176,6147,Online
Sports Direct,1197831,2021-09-19,South,Texas,Dallas,Womens Athletic Footwear,43,150,6450,3935,Online
Sports Direct,1197831,2021-09-20,South,Texas,Dallas,Mens Apparel,47,167,7849,3611,Online
Sports Direct,1197831,2021-09-21,South,Texas,Dallas,Womens Apparel,54,255,13770,9226,Online
Sports Direct,1197831,2021-09-22,South,Texas,Dallas,Mens Street Footwear,49,208,10192,5198,Online
Sports Direct,1197831,2021-09-23,South,Texas,Dallas,Mens Athletic Footwear,53,208,11024,5512,Online
Sports Direct,1197831,2021-09-24,South,Texas,Dallas,Womens Street Footwear,46,273,12558,6907,Online
Sports Direct,1197831,2021-09-25,South,Texas,Dallas,Womens Athletic Footwear,47,147,6909,4491,Online
Sports Direct,1197831,2021-09-26,South,Texas,Dallas,Mens Apparel,53,142,7526,3612,Online
Sports Direct,1197831,2021-09-27,South,Texas,Dallas,Womens Apparel,56,233,13048,9134,Online
Sports Direct,1197831,2021-09-28,South,Texas,Dallas,Mens Street Footwear,53,181,9593,5276,Online
Sports Direct,1197831,2021-09-29,South,Texas,Dallas,Mens Athletic Footwear,54,176,9504,4847,Online
Sports Direct,1197831,2021-09-30,South,Texas,Dallas,Womens Street Footwear,59,203,11977,6348,Online
Sports Direct,1197831,2021-10-01,South,Texas,Dallas,Womens Athletic Footwear,56,126,7056,4586,Online
Sports Direct,1197831,2021-10-02,South,Texas,Dallas,Mens Apparel,53,135,7155,3506,Online
Sports Direct,1197831,2021-10-03,South,Texas,Dallas,Womens Apparel,48,203,9744,6821,Online
Sports Direct,1197831,2021-10-04,South,Texas,Dallas,Mens Street Footwear,39,156,6084,3042,Online
Sports Direct,1197831,2021-10-05,South,Texas,Dallas,Mens Athletic Footwear,38,169,6422,3275,Online
Sports Direct,1197831,2021-10-06,South,Texas,Dallas,Womens Street Footwear,41,144,5904,3070,Online
Sports Direct,1197831,2021-10-07,South,Texas,Dallas,Womens Athletic Footwear,41,111,4551,2731,Online
Sports Direct,1197831,2021-10-08,South,Texas,Dallas,Mens Apparel,36,100,3600,1620,Online
Sports Direct,1197831,2021-10-09,South,Texas,Dallas,Womens Apparel,45,161,7245,5072,Online
Sports Direct,1197831,2021-10-10,South,Texas,Dallas,Mens Street Footwear,38,181,6878,3783,Online
Sports Direct,1197831,2021-10-11,South,Texas,Dallas,Mens Athletic Footwear,37,218,8066,4033,Online
Sports Direct,1197831,2021-10-12,South,Texas,Dallas,Womens Street Footwear,63,176,11088,6098,Online
Sports Direct,1197831,2021-10-13,South,Texas,Dallas,Womens Athletic Footwear,59,145,8555,5304,Online
Sports Direct,1197831,2021-10-14,South,Texas,Dallas,Mens Apparel,56,138,7728,3709,Online
Sports Direct,1197831,2021-10-15,South,Texas,Dallas,Womens Apparel,67,176,11792,7665,Online
Sports Direct,1197831,2021-10-16,South,Texas,Dallas,Mens Street Footwear,59,223,13157,7105,Online
Sports Direct,1197831,2021-10-17,South,Texas,Dallas,Mens Athletic Footwear,56,231,12936,6727,Online
Sports Direct,1197831,2021-10-18,South,Texas,Dallas,Womens Street Footwear,62,189,11718,6328,Online
Sports Direct,1197831,2021-10-19,South,Texas,Dallas,Womens Athletic Footwear,59,173,10207,6328,Online
Sports Direct,1197831,2021-10-20,South,Texas,Dallas,Mens Apparel,58,158,9164,4582,Online
Sports Direct,1197831,2021-10-21,South,Texas,Dallas,Womens Apparel,65,233,15145,9996,Online
Foot Locker,1185732,2021-10-22,South,Texas,Dallas,Mens Street Footwear,44,111,4884,3419,Online
Foot Locker,1185732,2021-10-23,South,Texas,Dallas,Mens Athletic Footwear,41,68,2788,1310,Online
Foot Locker,1185732,2021-10-24,South,Texas,Dallas,Womens Street Footwear,33,56,1848,942,Online
Foot Locker,1185732,2021-10-25,South,Texas,Dallas,Womens Athletic Footwear,38,19,722,368,Online
Foot Locker,1185732,2021-10-26,Northeast,Pennsylvania,Philadelphia,Mens Apparel,54,36,1944,875,Online
Foot Locker,1185732,2021-10-27,Northeast,Pennsylvania,Philadelphia,Womens Apparel,43,61,2623,1154,Online
Foot Locker,1185732,2021-10-28,Northeast,Pennsylvania,Philadelphia,Mens Street Footwear,42,119,4998,3349,Online
Foot Locker,1185732,2021-10-29,Northeast,Pennsylvania,Philadelphia,Mens Athletic Footwear,44,35,1540,739,Online
Foot Locker,1185732,2021-10-30,Northeast,Pennsylvania,Philadelphia,Womens Street Footwear,34,46,1564,813,Online
Foot Locker,1185732,2021-10-31,Northeast,Pennsylvania,Philadelphia,Womens Athletic Footwear,39,13,507,264,Online
Foot Locker,1185732,2021-11-01,Northeast,Pennsylvania,Philadelphia,Mens Apparel,51,36,1836,845,Online
Foot Locker,1185732,2021-11-02,Northeast,Pennsylvania,Philadelphia,Womens Apparel,44,68,2992,1346,Online
Foot Locker,1185732,2021-11-03,Northeast,Pennsylvania,Philadelphia,Mens Street Footwear,49,120,5880,4116,Online
Foot Locker,1185732,2021-11-04,Northeast,Pennsylvania,Philadelphia,Mens Athletic Footwear,47,38,1786,875,Online
Foot Locker,1185732,2021-11-05,Northeast,Pennsylvania,Philadelphia,Womens Street Footwear,36,51,1836,991,Online
Foot Locker,1185732,2021-11-06,Northeast,Pennsylvania,Philadelphia,Womens Athletic Footwear,43,8,344,175,Online
Foot Locker,1185732,2021-11-07,Northeast,Pennsylvania,Philadelphia,Mens Apparel,58,20,1160,464,Online
